input_study,input_dataset,input_version,input_variable,output_study,output_dataset,output_version,output_variable
soep-is,MEM12_IS,2012,mem0908ad,soep-is,inno,2013,mem0908ad
soep-is,MEM12_IS,2012,mem0908ae,soep-is,inno,2013,mem0908ae
soep-is,MEM12_IS,2012,mem0908af,soep-is,inno,2013,mem0908af
soep-is,MEM12_IS,2012,mem0908ag,soep-is,inno,2013,mem0908ag
soep-is,MEM12_IS,2012,mem0908ah,soep-is,inno,2013,mem0908ah
soep-is,MEM12_IS,2012,mem0908ai,soep-is,inno,2013,mem0908ai
soep-is,MEM12_IS,2012,mem0908aj,soep-is,inno,2013,mem0908aj
soep-is,MEM12_IS,2012,mem0908b,soep-is,inno,2013,mem0908b
soep-is,MEM12_IS,2012,mem0908c,soep-is,inno,2013,mem0908c
soep-is,MEM12_IS,2012,mem0908d,soep-is,inno,2013,mem0908d
soep-is,MEM12_IS,2012,mem0908e,soep-is,inno,2013,mem0908e
soep-is,MEM12_IS,2012,mem0908f,soep-is,inno,2013,mem0908f
soep-is,MEM12_IS,2012,mem0908g,soep-is,inno,2013,mem0908g
soep-is,MEM12_IS,2012,mem0908h,soep-is,inno,2013,mem0908h
soep-is,MEM12_IS,2012,mem0908i,soep-is,inno,2013,mem0908i
soep-is,MEM12_IS,2012,mem0908j,soep-is,inno,2013,mem0908j
soep-is,MEM12_IS,2012,mem0909a,soep-is,inno,2013,mem0909a
soep-is,MEM12_IS,2012,mem0909aa,soep-is,inno,2013,mem0909aa
soep-is,MEM12_IS,2012,mem0909ab,soep-is,inno,2013,mem0909ab
soep-is,MEM12_IS,2012,mem0909ac,soep-is,inno,2013,mem0909ac
soep-is,MEM12_IS,2012,mem0909ad,soep-is,inno,2013,mem0909ad
soep-is,MEM12_IS,2012,mem0909ae,soep-is,inno,2013,mem0909ae
soep-is,MEM12_IS,2012,mem0909af,soep-is,inno,2013,mem0909af
soep-is,MEM12_IS,2012,mem0909ag,soep-is,inno,2013,mem0909ag
soep-is,MEM12_IS,2012,mem0909ah,soep-is,inno,2013,mem0909ah
soep-is,MEM12_IS,2012,mem0909ai,soep-is,inno,2013,mem0909ai
soep-is,MEM12_IS,2012,mem0909aj,soep-is,inno,2013,mem0909aj
soep-is,MEM12_IS,2012,mem0909b,soep-is,inno,2013,mem0909b
soep-is,MEM12_IS,2012,mem0909c,soep-is,inno,2013,mem0909c
soep-is,MEM12_IS,2012,mem0909d,soep-is,inno,2013,mem0909d
soep-is,MEM12_IS,2012,mem0909e,soep-is,inno,2013,mem0909e
soep-is,MEM12_IS,2012,mem0909f,soep-is,inno,2013,mem0909f
soep-is,MEM12_IS,2012,mem0909g,soep-is,inno,2013,mem0909g
soep-is,MEM12_IS,2012,mem0909h,soep-is,inno,2013,mem0909h
soep-is,MEM12_IS,2012,mem0909i,soep-is,inno,2013,mem0909i
soep-is,MEM12_IS,2012,mem0909j,soep-is,inno,2013,mem0909j
soep-is,MEM12_IS,2012,mem0910a,soep-is,inno,2013,mem0910a
soep-is,MEM12_IS,2012,mem0910aa,soep-is,inno,2013,mem0910aa
soep-is,MEM12_IS,2012,mem0910ab,soep-is,inno,2013,mem0910ab
soep-is,MEM12_IS,2012,mem0910ac,soep-is,inno,2013,mem0910ac
soep-is,MEM12_IS,2012,mem0910ad,soep-is,inno,2013,mem0910ad
soep-is,MEM12_IS,2012,mem0910ae,soep-is,inno,2013,mem0910ae
soep-is,MEM12_IS,2012,mem0910af,soep-is,inno,2013,mem0910af
soep-is,MEM12_IS,2012,mem0910ag,soep-is,inno,2013,mem0910ag
soep-is,MEM12_IS,2012,mem0910ah,soep-is,inno,2013,mem0910ah
soep-is,MEM12_IS,2012,mem0910ai,soep-is,inno,2013,mem0910ai
soep-is,MEM12_IS,2012,mem0910aj,soep-is,inno,2013,mem0910aj
soep-is,MEM12_IS,2012,mem0910b,soep-is,inno,2013,mem0910b
soep-is,MEM12_IS,2012,mem0910c,soep-is,inno,2013,mem0910c
soep-is,MEM12_IS,2012,mem0910d,soep-is,inno,2013,mem0910d
soep-is,MEM12_IS,2012,mem0910e,soep-is,inno,2013,mem0910e
soep-is,MEM12_IS,2012,mem0910f,soep-is,inno,2013,mem0910f
soep-is,MEM12_IS,2012,mem0910g,soep-is,inno,2013,mem0910g
soep-is,MEM12_IS,2012,mem0910h,soep-is,inno,2013,mem0910h
soep-is,MEM12_IS,2012,mem0910i,soep-is,inno,2013,mem0910i
soep-is,MEM12_IS,2012,mem0910j,soep-is,inno,2013,mem0910j
soep-is,MEM12_IS,2012,mem0911a,soep-is,inno,2013,mem0911a
soep-is,MEM12_IS,2012,mem0911aa,soep-is,inno,2013,mem0911aa
soep-is,MEM12_IS,2012,mem0911ab,soep-is,inno,2013,mem0911ab
soep-is,MEM12_IS,2012,mem0911ac,soep-is,inno,2013,mem0911ac
soep-is,MEM12_IS,2012,mem0911ad,soep-is,inno,2013,mem0911ad
soep-is,MEM12_IS,2012,mem0911ae,soep-is,inno,2013,mem0911ae
soep-is,MEM12_IS,2012,mem0911af,soep-is,inno,2013,mem0911af
soep-is,MEM12_IS,2012,mem0911ag,soep-is,inno,2013,mem0911ag
soep-is,MEM12_IS,2012,mem0911ah,soep-is,inno,2013,mem0911ah
soep-is,MEM12_IS,2012,mem0911ai,soep-is,inno,2013,mem0911ai
soep-is,MEM12_IS,2012,mem0911aj,soep-is,inno,2013,mem0911aj
soep-is,MEM12_IS,2012,mem0911b,soep-is,inno,2013,mem0911b
soep-is,MEM12_IS,2012,mem0911c,soep-is,inno,2013,mem0911c
soep-is,MEM12_IS,2012,mem0911d,soep-is,inno,2013,mem0911d
soep-is,MEM12_IS,2012,mem0911e,soep-is,inno,2013,mem0911e
soep-is,MEM12_IS,2012,mem0911f,soep-is,inno,2013,mem0911f
soep-is,MEM12_IS,2012,mem0911g,soep-is,inno,2013,mem0911g
soep-is,MEM12_IS,2012,mem0911h,soep-is,inno,2013,mem0911h
soep-is,MEM12_IS,2012,mem0911i,soep-is,inno,2013,mem0911i
soep-is,MEM12_IS,2012,mem0911j,soep-is,inno,2013,mem0911j
soep-is,MEM12_IS,2012,mem0912a,soep-is,inno,2013,mem0912a
soep-is,MEM12_IS,2012,mem0912aa,soep-is,inno,2013,mem0912aa
soep-is,MEM12_IS,2012,mem0912ab,soep-is,inno,2013,mem0912ab
soep-is,MEM12_IS,2012,mem0912ac,soep-is,inno,2013,mem0912ac
soep-is,MEM12_IS,2012,mem0912ad,soep-is,inno,2013,mem0912ad
soep-is,MEM12_IS,2012,mem0912ae,soep-is,inno,2013,mem0912ae
soep-is,MEM12_IS,2012,mem0912af,soep-is,inno,2013,mem0912af
soep-is,MEM12_IS,2012,mem0912ag,soep-is,inno,2013,mem0912ag
soep-is,MEM12_IS,2012,mem0912ah,soep-is,inno,2013,mem0912ah
soep-is,MEM12_IS,2012,mem0912ai,soep-is,inno,2013,mem0912ai
soep-is,MEM12_IS,2012,mem0912aj,soep-is,inno,2013,mem0912aj
soep-is,MEM12_IS,2012,mem0912b,soep-is,inno,2013,mem0912b
soep-is,MEM12_IS,2012,mem0912c,soep-is,inno,2013,mem0912c
soep-is,MEM12_IS,2012,mem0912d,soep-is,inno,2013,mem0912d
soep-is,MEM12_IS,2012,mem0912e,soep-is,inno,2013,mem0912e
soep-is,MEM12_IS,2012,mem0912f,soep-is,inno,2013,mem0912f
soep-is,MEM12_IS,2012,mem0912g,soep-is,inno,2013,mem0912g
soep-is,MEM12_IS,2012,mem0912h,soep-is,inno,2013,mem0912h
soep-is,MEM12_IS,2012,mem0912i,soep-is,inno,2013,mem0912i
soep-is,MEM12_IS,2012,mem0912j,soep-is,inno,2013,mem0912j
soep-is,MEM12_IS,2012,mem0913a,soep-is,inno,2013,mem0913a
soep-is,MEM12_IS,2012,mem0913aa,soep-is,inno,2013,mem0913aa
soep-is,MEM12_IS,2012,mem0913ab,soep-is,inno,2013,mem0913ab
soep-is,MEM12_IS,2012,mem0913ac,soep-is,inno,2013,mem0913ac
soep-is,MEM12_IS,2012,mem0913ad,soep-is,inno,2013,mem0913ad
soep-is,MEM12_IS,2012,mem0913ae,soep-is,inno,2013,mem0913ae
soep-is,MEM12_IS,2012,mem0913af,soep-is,inno,2013,mem0913af
soep-is,MEM12_IS,2012,mem0913ag,soep-is,inno,2013,mem0913ag
soep-is,MEM12_IS,2012,mem0913ah,soep-is,inno,2013,mem0913ah
soep-is,MEM12_IS,2012,mem0913ai,soep-is,inno,2013,mem0913ai
soep-is,MEM12_IS,2012,mem0913aj,soep-is,inno,2013,mem0913aj
soep-is,MEM12_IS,2012,mem0913b,soep-is,inno,2013,mem0913b
soep-is,MEM12_IS,2012,mem0913c,soep-is,inno,2013,mem0913c
soep-is,MEM12_IS,2012,mem0913d,soep-is,inno,2013,mem0913d
soep-is,MEM12_IS,2012,mem0913e,soep-is,inno,2013,mem0913e
soep-is,MEM12_IS,2012,mem0913f,soep-is,inno,2013,mem0913f
soep-is,MEM12_IS,2012,mem0913g,soep-is,inno,2013,mem0913g
soep-is,MEM12_IS,2012,mem0913h,soep-is,inno,2013,mem0913h
soep-is,MEM12_IS,2012,mem0913i,soep-is,inno,2013,mem0913i
soep-is,MEM12_IS,2012,mem0913j,soep-is,inno,2013,mem0913j
soep-is,MEM12_IS,2012,mem0914a,soep-is,inno,2013,mem0914a
soep-is,MEM12_IS,2012,mem0914aa,soep-is,inno,2013,mem0914aa
soep-is,MEM12_IS,2012,mem0914ab,soep-is,inno,2013,mem0914ab
soep-is,MEM12_IS,2012,mem0914ac,soep-is,inno,2013,mem0914ac
soep-is,MEM12_IS,2012,mem0914ad,soep-is,inno,2013,mem0914ad
soep-is,MEM12_IS,2012,mem0914ae,soep-is,inno,2013,mem0914ae
soep-is,MEM12_IS,2012,mem0914af,soep-is,inno,2013,mem0914af
soep-is,MEM12_IS,2012,mem0914ag,soep-is,inno,2013,mem0914ag
soep-is,MEM12_IS,2012,mem0914ah,soep-is,inno,2013,mem0914ah
soep-is,MEM12_IS,2012,mem0914ai,soep-is,inno,2013,mem0914ai
soep-is,MEM12_IS,2012,mem0914aj,soep-is,inno,2013,mem0914aj
soep-is,MEM12_IS,2012,mem0914b,soep-is,inno,2013,mem0914b
soep-is,MEM12_IS,2012,mem0914c,soep-is,inno,2013,mem0914c
soep-is,MEM12_IS,2012,mem0914d,soep-is,inno,2013,mem0914d
soep-is,MEM12_IS,2012,mem0914e,soep-is,inno,2013,mem0914e
soep-is,MEM12_IS,2012,mem0914f,soep-is,inno,2013,mem0914f
soep-is,MEM12_IS,2012,mem0914g,soep-is,inno,2013,mem0914g
soep-is,MEM12_IS,2012,mem0914h,soep-is,inno,2013,mem0914h
soep-is,MEM12_IS,2012,mem0914i,soep-is,inno,2013,mem0914i
soep-is,MEM12_IS,2012,mem0914j,soep-is,inno,2013,mem0914j
soep-is,MEM12_IS,2012,mem0915a,soep-is,inno,2013,mem0915a
soep-is,MEM12_IS,2012,mem0915aa,soep-is,inno,2013,mem0915aa
soep-is,MEM12_IS,2012,mem0915ab,soep-is,inno,2013,mem0915ab
soep-is,MEM12_IS,2012,mem0915ac,soep-is,inno,2013,mem0915ac
soep-is,MEM12_IS,2012,mem0915ad,soep-is,inno,2013,mem0915ad
soep-is,MEM12_IS,2012,mem0915ae,soep-is,inno,2013,mem0915ae
soep-is,MEM12_IS,2012,mem0915af,soep-is,inno,2013,mem0915af
soep-is,MEM12_IS,2012,mem0915ag,soep-is,inno,2013,mem0915ag
soep-is,MEM12_IS,2012,mem0915ah,soep-is,inno,2013,mem0915ah
soep-is,MEM12_IS,2012,mem0915ai,soep-is,inno,2013,mem0915ai
soep-is,MEM12_IS,2012,mem0915aj,soep-is,inno,2013,mem0915aj
soep-is,MEM12_IS,2012,mem0915b,soep-is,inno,2013,mem0915b
soep-is,MEM12_IS,2012,mem0915c,soep-is,inno,2013,mem0915c
soep-is,MEM12_IS,2012,mem0915d,soep-is,inno,2013,mem0915d
soep-is,MEM12_IS,2012,mem0915e,soep-is,inno,2013,mem0915e
soep-is,MEM12_IS,2012,mem0915f,soep-is,inno,2013,mem0915f
soep-is,MEM12_IS,2012,mem0915g,soep-is,inno,2013,mem0915g
soep-is,MEM12_IS,2012,mem0915h,soep-is,inno,2013,mem0915h
soep-is,MEM12_IS,2012,mem0915i,soep-is,inno,2013,mem0915i
soep-is,MEM12_IS,2012,mem0915j,soep-is,inno,2013,mem0915j
soep-is,MEM12_IS,2012,mem0916a,soep-is,inno,2013,mem0916a
soep-is,MEM12_IS,2012,mem0916aa,soep-is,inno,2013,mem0916aa
soep-is,MEM12_IS,2012,mem0916ab,soep-is,inno,2013,mem0916ab
soep-is,MEM12_IS,2012,mem0916ac,soep-is,inno,2013,mem0916ac
soep-is,MEM12_IS,2012,mem0916ad,soep-is,inno,2013,mem0916ad
soep-is,MEM12_IS,2012,mem0916ae,soep-is,inno,2013,mem0916ae
soep-is,MEM12_IS,2012,mem0916af,soep-is,inno,2013,mem0916af
soep-is,MEM12_IS,2012,mem0916ag,soep-is,inno,2013,mem0916ag
soep-is,MEM12_IS,2012,mem0916ah,soep-is,inno,2013,mem0916ah
soep-is,MEM12_IS,2012,mem0916ai,soep-is,inno,2013,mem0916ai
soep-is,MEM12_IS,2012,mem0916aj,soep-is,inno,2013,mem0916aj
soep-is,MEM12_IS,2012,mem0916b,soep-is,inno,2013,mem0916b
soep-is,MEM12_IS,2012,mem0916c,soep-is,inno,2013,mem0916c
soep-is,MEM12_IS,2012,mem0916d,soep-is,inno,2013,mem0916d
soep-is,MEM12_IS,2012,mem0916e,soep-is,inno,2013,mem0916e
soep-is,MEM12_IS,2012,mem0916f,soep-is,inno,2013,mem0916f
soep-is,MEM12_IS,2012,mem0916g,soep-is,inno,2013,mem0916g
soep-is,MEM12_IS,2012,mem0916h,soep-is,inno,2013,mem0916h
soep-is,MEM12_IS,2012,mem0916i,soep-is,inno,2013,mem0916i
soep-is,MEM12_IS,2012,mem0916j,soep-is,inno,2013,mem0916j
soep-is,MEM12_IS,2012,mem0917a,soep-is,inno,2013,mem0917a
soep-is,MEM12_IS,2012,mem0917aa,soep-is,inno,2013,mem0917aa
soep-is,MEM12_IS,2012,mem0917ab,soep-is,inno,2013,mem0917ab
soep-is,MEM12_IS,2012,mem0917ac,soep-is,inno,2013,mem0917ac
soep-is,MEM12_IS,2012,mem0917ad,soep-is,inno,2013,mem0917ad
soep-is,MEM12_IS,2012,mem0917ae,soep-is,inno,2013,mem0917ae
soep-is,MEM12_IS,2012,mem0917af,soep-is,inno,2013,mem0917af
soep-is,MEM12_IS,2012,mem0917ag,soep-is,inno,2013,mem0917ag
soep-is,MEM12_IS,2012,mem0917ah,soep-is,inno,2013,mem0917ah
soep-is,MEM12_IS,2012,mem0917ai,soep-is,inno,2013,mem0917ai
soep-is,MEM12_IS,2012,mem0917aj,soep-is,inno,2013,mem0917aj
soep-is,MEM12_IS,2012,mem0917b,soep-is,inno,2013,mem0917b
soep-is,MEM12_IS,2012,mem0917c,soep-is,inno,2013,mem0917c
soep-is,MEM12_IS,2012,mem0917d,soep-is,inno,2013,mem0917d
soep-is,MEM12_IS,2012,mem0917e,soep-is,inno,2013,mem0917e
soep-is,MEM12_IS,2012,mem0917f,soep-is,inno,2013,mem0917f
soep-is,MEM12_IS,2012,mem0917g,soep-is,inno,2013,mem0917g
soep-is,MEM12_IS,2012,mem0917h,soep-is,inno,2013,mem0917h
soep-is,MEM12_IS,2012,mem0917i,soep-is,inno,2013,mem0917i
soep-is,MEM12_IS,2012,mem0917j,soep-is,inno,2013,mem0917j
soep-is,MEM12_IS,2012,mem0918a,soep-is,inno,2013,mem0918a
soep-is,MEM12_IS,2012,mem0918aa,soep-is,inno,2013,mem0918aa
soep-is,MEM12_IS,2012,mem0918ab,soep-is,inno,2013,mem0918ab
soep-is,MEM12_IS,2012,mem0918ac,soep-is,inno,2013,mem0918ac
soep-is,MEM12_IS,2012,mem0918ad,soep-is,inno,2013,mem0918ad
soep-is,MEM12_IS,2012,mem0918ae,soep-is,inno,2013,mem0918ae
soep-is,MEM12_IS,2012,mem0918af,soep-is,inno,2013,mem0918af
soep-is,MEM12_IS,2012,mem0918ag,soep-is,inno,2013,mem0918ag
soep-is,MEM12_IS,2012,mem0918ah,soep-is,inno,2013,mem0918ah
soep-is,MEM12_IS,2012,mem0918ai,soep-is,inno,2013,mem0918ai
soep-is,MEM12_IS,2012,mem0918aj,soep-is,inno,2013,mem0918aj
soep-is,MEM12_IS,2012,mem0918b,soep-is,inno,2013,mem0918b
soep-is,MEM12_IS,2012,mem0918c,soep-is,inno,2013,mem0918c
soep-is,MEM12_IS,2012,mem0918d,soep-is,inno,2013,mem0918d
soep-is,MEM12_IS,2012,mem0918e,soep-is,inno,2013,mem0918e
soep-is,MEM12_IS,2012,mem0918f,soep-is,inno,2013,mem0918f
soep-is,MEM12_IS,2012,mem0918g,soep-is,inno,2013,mem0918g
soep-is,MEM12_IS,2012,mem0918h,soep-is,inno,2013,mem0918h
soep-is,MEM12_IS,2012,mem0918i,soep-is,inno,2013,mem0918i
soep-is,MEM12_IS,2012,mem0918j,soep-is,inno,2013,mem0918j
soep-is,MEM12_IS,2012,mem09kaa,soep-is,inno,2013,mem09kaa
soep-is,MEM12_IS,2012,mem09kaaa,soep-is,inno,2013,mem09kaaa
soep-is,MEM12_IS,2012,mem09kaab,soep-is,inno,2013,mem09kaab
soep-is,MEM12_IS,2012,mem09kaac,soep-is,inno,2013,mem09kaac
soep-is,MEM12_IS,2012,mem09kaad,soep-is,inno,2013,mem09kaad
soep-is,MEM12_IS,2012,mem09kaae,soep-is,inno,2013,mem09kaae
soep-is,MEM12_IS,2012,mem09kaaf,soep-is,inno,2013,mem09kaaf
soep-is,MEM12_IS,2012,mem09kaag,soep-is,inno,2013,mem09kaag
soep-is,MEM12_IS,2012,mem09kaah,soep-is,inno,2013,mem09kaah
soep-is,MEM12_IS,2012,mem09kaai,soep-is,inno,2013,mem09kaai
soep-is,MEM12_IS,2012,mem09kaaj,soep-is,inno,2013,mem09kaaj
soep-is,MEM12_IS,2012,mem09kab,soep-is,inno,2013,mem09kab
soep-is,MEM12_IS,2012,mem09kac,soep-is,inno,2013,mem09kac
soep-is,MEM12_IS,2012,mem09kad,soep-is,inno,2013,mem09kad
soep-is,MEM12_IS,2012,mem09kae,soep-is,inno,2013,mem09kae
soep-is,MEM12_IS,2012,mem09kaf,soep-is,inno,2013,mem09kaf
soep-is,MEM12_IS,2012,mem09kag,soep-is,inno,2013,mem09kag
soep-is,MEM12_IS,2012,mem09kah,soep-is,inno,2013,mem09kah
soep-is,MEM12_IS,2012,mem09kai,soep-is,inno,2013,mem09kai
soep-is,MEM12_IS,2012,mem09kaj,soep-is,inno,2013,mem09kaj
soep-is,MEM12_IS,2012,mem10,soep-is,inno,2013,mem10
soep-is,MEM12_IS,2012,mem11,soep-is,inno,2013,mem11
soep-is,MEM12_IS,2012,mem12,soep-is,inno,2013,mem12
soep-is,MEM12_IS,2012,mem13,soep-is,inno,2013,mem13
soep-is,SIM12_IS,2012,sim01,soep-is,inno,2013,sim01
soep-is,SIM12_IS,2012,sim02,soep-is,inno,2013,sim02
soep-is,SIM12_IS,2012,sim03,soep-is,inno,2013,sim03
soep-is,SIM12_IS,2012,sim0401,soep-is,inno,2013,sim0401
soep-is,SIM12_IS,2012,sim0402,soep-is,inno,2013,sim0402
soep-is,SIM12_IS,2012,sim0403,soep-is,inno,2013,sim0403
soep-is,SIM12_IS,2012,sim0404,soep-is,inno,2013,sim0404
soep-is,SIM12_IS,2012,sim0405,soep-is,inno,2013,sim0405
soep-is,SIM12_IS,2012,sim0406,soep-is,inno,2013,sim0406
soep-is,SIM12_IS,2012,sim0407,soep-is,inno,2013,sim0407
soep-is,SIM12_IS,2012,sim0408,soep-is,inno,2013,sim0408
soep-is,SIM12_IS,2012,sim0409,soep-is,inno,2013,sim0409
soep-is,SIM12_IS,2012,sim0410,soep-is,inno,2013,sim0410
soep-is,SIM12_IS,2012,sim0411,soep-is,inno,2013,sim0411
soep-is,SIM12_IS,2012,sim0412,soep-is,inno,2013,sim0412
soep-is,SIM12_IS,2012,sim05,soep-is,inno,2013,sim05
soep-is,SIM12_IS,2012,sim06,soep-is,inno,2013,sim06
soep-is,SIM12_IS,2012,sim0701,soep-is,inno,2013,sim0701
soep-is,SIM12_IS,2012,sim08,soep-is,inno,2013,sim08
soep-is,SIM12_IS,2012,sim09,soep-is,inno,2013,sim09
soep-is,SIM12_IS,2012,sim1001,soep-is,inno,2013,sim1001
soep-is,SIM12_IS,2012,sim1002,soep-is,inno,2013,sim1002
soep-is,SIM12_IS,2012,sim1201,soep-is,inno,2013,sim1201
soep-is,SIM12_IS,2012,sim1202,soep-is,inno,2013,sim1202
soep-is,SIM12_IS,2012,sim1203,soep-is,inno,2013,sim1203
soep-is,SIM12_IS,2012,sim1204,soep-is,inno,2013,sim1204
soep-is,SIM12_IS,2012,sim13a01,soep-is,inno,2013,sim13a01
soep-is,SIM12_IS,2012,sim13a02,soep-is,inno,2013,sim13a02
soep-is,SIM12_IS,2012,sim13a03,soep-is,inno,2013,sim13a03
soep-is,SIM12_IS,2012,sim13b01,soep-is,inno,2013,sim13b01
soep-is,SIM12_IS,2012,sim13b02,soep-is,inno,2013,sim13b02
soep-is,SIM12_IS,2012,sim13b03,soep-is,inno,2013,sim13b03
soep-is,FM12_IS,2012,verlustgewinnfonds,soep-is,inno,2013,verlustgewinnfonds
soep-is,FM12_IS,2012,vorfin1,soep-is,inno,2013,vorfin1
soep-is,FM12_IS,2012,vorfin2,soep-is,inno,2013,vorfin2
soep-is,FM12_IS,2012,auszahlungbund,soep-is,inno,2014,auszahlungbund
soep-is,FM12_IS,2012,auszahlungfonds,soep-is,inno,2014,auszahlungfonds
soep-is,FM12_IS,2012,auszahlunggenau,soep-is,inno,2014,auszahlunggenau
soep-is,FM12_IS,2012,auszahlunggerundet,soep-is,inno,2014,auszahlunggerundet
soep-is,CSM12_IS,2012,csm0102,soep-is,inno,2014,csm0102
soep-is,CSM12_IS,2012,csm02,soep-is,inno,2014,csm02
soep-is,CSM12_IS,2012,csm03,soep-is,inno,2014,csm03
soep-is,CSM12_IS,2012,csm0401,soep-is,inno,2014,csm0401
soep-is,CSM12_IS,2012,csm0402,soep-is,inno,2014,csm0402
soep-is,CSM12_IS,2012,csm0403,soep-is,inno,2014,csm0403
soep-is,CSM12_IS,2012,csm0404,soep-is,inno,2014,csm0404
soep-is,CSM12_IS,2012,csm0405,soep-is,inno,2014,csm0405
soep-is,CSM12_IS,2012,csm0406,soep-is,inno,2014,csm0406
soep-is,CSM12_IS,2012,csm0407,soep-is,inno,2014,csm0407
soep-is,CSM12_IS,2012,csm0408,soep-is,inno,2014,csm0408
soep-is,CSM12_IS,2012,csm0409,soep-is,inno,2014,csm0409
soep-is,CSM12_IS,2012,csm0410,soep-is,inno,2014,csm0410
soep-is,CSM12_IS,2012,csm0411,soep-is,inno,2014,csm0411
soep-is,CSM12_IS,2012,csm0412,soep-is,inno,2014,csm0412
soep-is,CSM12_IS,2012,csm0502,soep-is,inno,2014,csm0502
soep-is,CSM12_IS,2012,csm06,soep-is,inno,2014,csm06
soep-is,CSM12_IS,2012,csm07,soep-is,inno,2014,csm07
soep-is,CSM12_IS,2012,csm0801,soep-is,inno,2014,csm0801
soep-is,CSM12_IS,2012,csm0802,soep-is,inno,2014,csm0802
soep-is,CSM12_IS,2012,csm0803,soep-is,inno,2014,csm0803
soep-is,CSM12_IS,2012,csm0804,soep-is,inno,2014,csm0804
soep-is,CSM12_IS,2012,csm0805,soep-is,inno,2014,csm0805
soep-is,CSM12_IS,2012,csm0806,soep-is,inno,2014,csm0806
soep-is,CSM12_IS,2012,csm0807,soep-is,inno,2014,csm0807
soep-is,CSM12_IS,2012,csm0808,soep-is,inno,2014,csm0808
soep-is,CSM12_IS,2012,csm0809,soep-is,inno,2014,csm0809
soep-is,CSM12_IS,2012,csm0810,soep-is,inno,2014,csm0810
soep-is,CSM12_IS,2012,csm0811,soep-is,inno,2014,csm0811
soep-is,CSM12_IS,2012,csm0812,soep-is,inno,2014,csm0812
soep-is,CSM12_IS,2012,csm0902,soep-is,inno,2014,csm0902
soep-is,CSM12_IS,2012,csm10,soep-is,inno,2014,csm10
soep-is,CSM12_IS,2012,csm11,soep-is,inno,2014,csm11
soep-is,CSM12_IS,2012,csm1201,soep-is,inno,2014,csm1201
soep-is,CSM12_IS,2012,csm1202,soep-is,inno,2014,csm1202
soep-is,CSM12_IS,2012,csm1203,soep-is,inno,2014,csm1203
soep-is,CSM12_IS,2012,csm1204,soep-is,inno,2014,csm1204
soep-is,CSM12_IS,2012,csm1205,soep-is,inno,2014,csm1205
soep-is,CSM12_IS,2012,csm1206,soep-is,inno,2014,csm1206
soep-is,CSM12_IS,2012,csm1207,soep-is,inno,2014,csm1207
soep-is,CSM12_IS,2012,csm1208,soep-is,inno,2014,csm1208
soep-is,CSM12_IS,2012,csm1209,soep-is,inno,2014,csm1209
soep-is,CSM12_IS,2012,csm1210,soep-is,inno,2014,csm1210
soep-is,CSM12_IS,2012,csm1211,soep-is,inno,2014,csm1211
soep-is,CSM12_IS,2012,csm1212,soep-is,inno,2014,csm1212
soep-is,FM12_IS,2012,daxzufall,soep-is,inno,2014,daxzufall
soep-is,FM12_IS,2012,eb_finanz1_1,soep-is,inno,2014,eb_finanz1_1
soep-is,FM12_IS,2012,eb_finanz1_2,soep-is,inno,2014,eb_finanz1_2
soep-is,FM12_IS,2012,eb_finanz2,soep-is,inno,2014,eb_finanz2
soep-is,FM12_IS,2012,finabc_1,soep-is,inno,2014,finabc_1
soep-is,FM12_IS,2012,finabc_2,soep-is,inno,2014,finabc_2
soep-is,FM12_IS,2012,finabc3b_1,soep-is,inno,2014,finabc3b_1
soep-is,FM12_IS,2012,finabc3b_2,soep-is,inno,2014,finabc3b_2
soep-is,FM12_IS,2012,finabc4a,soep-is,inno,2014,finabc4a
soep-is,FM12_IS,2012,finabc4b,soep-is,inno,2014,finabc4b
soep-is,FM12_IS,2012,finabc5c,soep-is,inno,2014,finabc5c
soep-is,FM12_IS,2012,finb4c,soep-is,inno,2014,finb4c
soep-is,FM12_IS,2012,finc4c,soep-is,inno,2014,finc4c
soep-is,FM12_IS,2012,findau,soep-is,inno,2014,findau
soep-is,FM12_IS,2012,finspalt_a1,soep-is,inno,2014,finspalt_a1
soep-is,FM12_IS,2012,finspalt_a2,soep-is,inno,2014,finspalt_a2
soep-is,FM12_IS,2012,finspalt_a3,soep-is,inno,2014,finspalt_a3
soep-is,FM12_IS,2012,finspalt_a4,soep-is,inno,2014,finspalt_a4
soep-is,FM12_IS,2012,finspalt_a5,soep-is,inno,2014,finspalt_a5
soep-is,FM12_IS,2012,finspalt_a6,soep-is,inno,2014,finspalt_a6
soep-is,FM12_IS,2012,finspalt_a7,soep-is,inno,2014,finspalt_a7
soep-is,FM12_IS,2012,finspalt_b1,soep-is,inno,2014,finspalt_b1
soep-is,FM12_IS,2012,finspalt_b2,soep-is,inno,2014,finspalt_b2
soep-is,FM12_IS,2012,finspalt_b3,soep-is,inno,2014,finspalt_b3
soep-is,FM12_IS,2012,finspalt_b4,soep-is,inno,2014,finspalt_b4
soep-is,FM12_IS,2012,finspalt_b5,soep-is,inno,2014,finspalt_b5
soep-is,FM12_IS,2012,finspalt_b6,soep-is,inno,2014,finspalt_b6
soep-is,FM12_IS,2012,finspalt_b7,soep-is,inno,2014,finspalt_b7
soep-is,FM12_IS,2012,fm01,soep-is,inno,2014,fm01
soep-is,FM12_IS,2012,fm02,soep-is,inno,2014,fm02
soep-is,FM12_IS,2012,fm03,soep-is,inno,2014,fm03
